period,reporterISO,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,trade_flow
2020,CHL,S19,"Other Asia, nes",M,Import,721922,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of 4.75mm or more but not exceeding 10mm",18157.66,9965.0,0.0,9965.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",657323.01,320000.0,0.0,320000.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741533,"Copper; screws, bolts and nuts, threaded",24323.356,3469.754,0.0,3469.754,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,250510,"Sands; natural, silica and quartz sands, whether or not coloured",64.58,1.15,0.0,1.15,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,720890,"Iron or non-alloy steel; flat-rolled, hot-rolled, of a width 600mm or more, n.e.c. in heading no. 7208",6390.981,621.0,0.0,621.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,722300,"Steel, stainless; wire",110548.36,33808.2,0.0,33808.2,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741820,Copper; sanitary ware and parts thereof,248.34,7.031,0.0,7.031,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760529,"Aluminium; alloys, wire, maximum cross-sectional dimension is 7mm or less",170.91,25.0,0.0,25.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760900,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",19178.59,830.362,0.0,830.362,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",61928.518,100000.0,0.0,100000.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,282759,Bromides and bromide oxides; other than item no. 2827.51,746.31,0.839,0.0,0.839,kg,import
2020,CHL,CHE,Switzerland,M,Import,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",158296.38,17472.0,0.0,17472.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,790700,Zinc; articles n.e.c. in chapter 79,9.087,50.0,0.0,50.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,283630,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),72459.06,37080.0,0.0,37080.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,721129,"Iron or non-alloy steel; flat-rolled, cold-rolled, of a width less than 600mm, containing by weight 0.25% or more of carbon",975.84,16.0,0.0,16.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,721720,"Iron or non-alloy steel; wire, plated or coated with zinc",26237.68,3420.0,0.0,3420.0,kg,import
2020,CHL,CHE,Switzerland,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,14326.33,81.298,0.0,81.298,kg,import
2020,CHL,CHE,Switzerland,M,Import,720926,"Iron or non-alloy steel; (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",955.82,9.4,0.0,9.4,kg,import
2020,CHL,CHE,Switzerland,M,Import,721250,"Iron or non-alloy steel; flat-rolled, width less than 600mm, plated or coated, (excluding tin, zinc or plastic)",598.66,0.6,0.0,0.6,kg,import
2020,CHL,CHE,Switzerland,M,Import,722240,"Steel, stainless; angles, shapes and sections",3718.03,39.192,0.0,39.192,kg,import
2020,CHL,CHE,Switzerland,M,Import,760719,"Aluminium; foil, (not backed), of a thickness not exceeding 0.2mm, not rolled",3620.18,9.169,0.0,9.169,kg,import
2020,CHL,CHE,Switzerland,M,Import,310100,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",22765.18,2000.0,0.0,2000.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,310510,"Fertilizers, mineral or chemical; in tablets or similar forms or in packages of a gross weight not exceeding 10kg",56812.176,99360.0,0.0,99360.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741129,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",1675.51,90.773,0.0,90.773,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761610,"Aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",1856.12,41.446,0.0,41.446,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,711790,"Jewellery; imitation, of other than base metal, whether or not plated with precious metal",9082.76,25.8,0.0,25.8,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,720299,Ferro-alloys; n.e.c. in heading no. 7202,32190.91,853.0,0.0,853.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",51490.23,8928.48,0.0,8928.48,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,281122,Silicon dioxide,93901.31,51981.4,0.0,51981.4,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,722220,"Steel, stainless; bars and rods, cold-formed or cold-finished",60381.78,17776.517,0.0,17776.517,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760421,"Aluminium; alloys, hollow profiles",6113.33,1301.0,0.0,1301.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760810,"Aluminium; tubes and pipes, not alloyed",1459.0,40.769,0.0,40.769,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,720839,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm",21260.767,798.0,0.0,798.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,282550,Copper oxides and hydroxides,25338.1,2500.0,0.0,2500.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,790400,"Zinc; bars, rods, profiles and wire",27182.156,8744.0,0.0,8744.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",1543.43,224.03,0.0,224.03,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721240,"Iron or non-alloy steel; flat-rolled, width less than 600mm, painted, varnished or coated with plastics",65585.63,35281.0,0.0,35281.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721914,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of less than 3mm",18145.8,10674.0,0.0,10674.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721932,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more but less than 4.75mm",269050.38,129885.0,0.0,129885.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,750890,Nickel; articles thereof n.e.c. in item no. 7508.1,1375.29,7.8,0.0,7.8,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",363.27,2.7,0.0,2.7,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",5591.32,52.98,0.0,52.98,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721934,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",689278.24,343343.2,0.0,343343.2,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,721933,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",442712.83,211499.0,0.0,211499.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,760820,"Aluminium; tubes and pipes, alloys",10889.58,2116.8,0.0,2116.8,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1070546.34,628199.0,0.0,628199.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,722211,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, of circular cross-section",20838.546,6795.039,0.0,6795.039,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",1768.28,10.1,0.0,10.1,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,761699,Aluminium; articles n.e.c. in heading 7616,172394.31,14486.232,0.0,14486.232,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,252020,"Plasters; (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders",2725.22,1645.0,0.0,1645.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,281119,Inorganic acids; other than hydrogen fluoride,19440.0,24000.0,0.0,24000.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,740821,"Copper; wire, of copper-zinc base alloys (brass)",32831.47,4269.638,0.0,4269.638,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,741220,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",101183.17,5012.664,0.0,5012.664,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,790700,Zinc; articles n.e.c. in chapter 79,4153.92,119.031,0.0,119.031,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,252310,Cement clinkers (whether or not coloured),2517242.04,42300012.9,0.0,42300012.9,kg,import
2020,CHL,IND,India,M,Import,281511,Sodium hydroxide (caustic soda); solid,12000.0,25000.0,0.0,25000.0,kg,import
2020,CHL,IND,India,M,Import,710310,"Stones; precious (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped, not strung, mounted or set",2755.33,55.6,0.0,55.6,kg,import
2020,CHL,IND,India,M,Import,721050,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides",298411.632,122700.0,0.0,122700.0,kg,import
2020,CHL,IND,India,M,Import,721610,"Iron or non-alloy steel; U, I or H sections, hot-rolled, hot-drawn or extruded, of a height of less than 80mm",3984.83,600.0,0.0,600.0,kg,import
2020,CHL,IND,India,M,Import,722490,"Steel, alloy; semi-finished products",35051.35,4800.0,0.0,4800.0,kg,import
2020,CHL,IND,India,M,Import,750521,"Nickel; wire, not alloyed",15174.11,850.0,0.0,850.0,kg,import
2020,CHL,IND,India,M,Import,281000,Oxides of boron; boric acids,5764.47,2200.0,0.0,2200.0,kg,import
2020,CHL,IND,India,M,Import,711620,"Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of",4977.02,22.506,0.0,22.506,kg,import
2020,CHL,IND,India,M,Import,280470,Phosphorus,52000.0,8000.0,0.0,8000.0,kg,import
2020,CHL,IND,India,M,Import,282749,Chloride oxides and chloride hydroxides; other than of copper,168192.0,38400.0,0.0,38400.0,kg,import
2020,CHL,IND,India,M,Import,283429,Nitrates; of other than potassium,52.14,0.5,0.0,0.5,kg,import
2020,CHL,IND,India,M,Import,740829,"Copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",356.94,11.3,0.0,11.3,kg,import
2020,CHL,IND,India,M,Import,281830,Aluminium hydroxide,7742.4,24051.2,0.0,24051.2,kg,import
2020,CHL,IND,India,M,Import,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",86449.59,262.589,0.0,262.589,kg,import
2020,CHL,IND,India,M,Import,711319,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",6868.95,4.5,0.0,4.5,kg,import
2020,CHL,IND,India,M,Import,740710,"Copper; bars, rods and profiles, of refined copper",22661.56,10209.692,0.0,10209.692,kg,import
2020,CHL,IND,India,M,Import,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",236750.293,7358.832,0.0,7358.832,kg,import
2020,CHL,IND,India,M,Import,720241,"Ferro-alloys; ferro-chromium, containing by weight more than 4% of carbon",2133306.78,1837100.0,0.0,1837100.0,kg,import
2020,CHL,IND,India,M,Import,722100,"Steel, stainless; bars and rods, hot-rolled, in irregularly wound coils",12712.959,6112.0,0.0,6112.0,kg,import
2020,CHL,IND,India,M,Import,722230,"Steel, stainless; bars and rods, n.e.c. in heading no. 7222",55625.56,18520.856,0.0,18520.856,kg,import
2020,CHL,IND,India,M,Import,722219,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, other than of circular cross-section",22379.08,5576.79,0.0,5576.79,kg,import
2020,CHL,IND,India,M,Import,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,36112.07,13141.852,0.0,13141.852,kg,import
2020,CHL,IND,India,M,Import,761490,"Aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",3862071.57,1450163.2,0.0,1450163.2,kg,import
2020,CHL,IND,India,M,Import,250510,"Sands; natural, silica and quartz sands, whether or not coloured",5300.0,20000.0,0.0,20000.0,kg,import
2020,CHL,IND,India,M,Import,251620,"Sandstone;. whether or not roughly trimmed, cut, by sawing etc, into blocks or slabs of a rectangular (including square) shape",14549.6,55000.0,0.0,55000.0,kg,import
2020,CHL,IND,India,M,Import,282300,Titanium oxides,1322.72,135.0,0.0,135.0,kg,import
2020,CHL,IND,India,M,Import,721911,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness exceeding 10mm",14986.15,6363.0,0.0,6363.0,kg,import
2020,CHL,IND,India,M,Import,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",145.71,0.2,0.0,0.2,kg,import
2020,CHL,IND,India,M,Import,284390,"Inorganic or organic compounds of precious metals, n.e.c.; amalgams",7740.05,17.45,0.0,17.45,kg,import
2020,CHL,IND,India,M,Import,741510,"Copper; nails and tacks, drawing pins, staples and similar articles of copper, or of iron or steel with copper heads",5732.85,400.866,0.0,400.866,kg,import
2020,CHL,IND,India,M,Import,750720,Nickel; tube and pipe fittings,5799.55,40.5,0.0,40.5,kg,import
2020,CHL,IND,India,M,Import,710490,"Stones; precious or semi-precious, synthetic or reconstructed, (not piezo-electric quartz), worked or graded or not, (but not strung, mounted or set), temporarily strung for transport convenience, n.e.c. in item no. 7104.20",2996.71,3.0,0.0,3.0,kg,import
2020,CHL,IND,India,M,Import,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",9325.66,93.049,0.0,93.049,kg,import
2020,CHL,IND,India,M,Import,740721,"Copper; bars, rods and profiles, of copper-zinc base alloys (brass)",10615.0,9550.0,0.0,9550.0,kg,import
2020,CHL,IND,India,M,Import,721550,"Iron or non-alloy steel; bars and rods, n.e.c. in chapter 72, cold-formed or cold-finished, (not free-cutting)",249394.55,262698.6,0.0,262698.6,kg,import
2020,CHL,IND,India,M,Import,760711,"Aluminium; foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",87581.45,36954.2,0.0,36954.2,kg,import
2020,CHL,IND,India,M,Import,283692,Carbonates; strontium carbonate,202.09,18.2,0.0,18.2,kg,import
2020,CHL,IND,India,M,Import,760421,"Aluminium; alloys, hollow profiles",3916.12,157.638,0.0,157.638,kg,import
2020,CHL,IND,India,M,Import,720421,Ferrous waste and scrap; of stainless steel,45698.419,23000.52,0.0,23000.52,kg,import
2020,CHL,IND,India,M,Import,741999,Copper; articles n.e.c. in heading no. 7419,180034.75,14444.0,0.0,14444.0,kg,import
2020,CHL,IND,India,M,Import,283325,Sulphates; of copper,2820.0,400.0,0.0,400.0,kg,import
2020,CHL,IND,India,M,Import,285290,"Inorganic or organic compounds of mercury; excluding amalgams, not chemically defined,",2220.0,200.0,0.0,200.0,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,710700,Base metals clad with silver; not further worked than semi-manufactured,100.47,0.5,0.0,0.5,kg,import
2020,CHL,S19,"Other Asia, nes",M,Import,722820,"Steel, alloy; bars and rods, of silico-manganese steel",704.46,22.439,0.0,22.439,kg,import
2020,CHL,FRA,France,M,Import,761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",536605.008,58407.408,0.0,58407.408,kg,import
2020,CHL,FRA,France,M,Import,253090,Mineral substances; n.e.c. in chapter 25,5190.46,328.246,0.0,328.246,kg,import
2020,CHL,FRA,France,M,Import,281122,Silicon dioxide,3684.2,1280.971,0.0,1280.971,kg,import
2020,CHL,FRA,France,M,Import,282300,Titanium oxides,4669.29,1580.0,0.0,1580.0,kg,import
2020,CHL,FRA,France,M,Import,281511,Sodium hydroxide (caustic soda); solid,371068.72,638598.0,0.0,638598.0,kg,import
2020,CHL,FRA,France,M,Import,282749,Chloride oxides and chloride hydroxides; other than of copper,33696.0,86400.0,0.0,86400.0,kg,import
2020,CHL,FRA,France,M,Import,284440,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",74602.216,711.661,0.0,711.661,kg,import
2020,CHL,FRA,France,M,Import,721921,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness exceeding 10mm",626782.353,22822.8,0.0,22822.8,kg,import
2020,CHL,FRA,France,M,Import,251749,"Stones; of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated",9280.0,40000.0,0.0,40000.0,kg,import
2020,CHL,FRA,France,M,Import,720839,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm",73528.0,113120.0,0.0,113120.0,kg,import
2020,CHL,FRA,France,M,Import,283010,"Sulphides; of sodium, whether or not chemically defined",67100.0,78500.0,0.0,78500.0,kg,import
2020,CHL,FRA,France,M,Import,283539,"Polyphosphates; other than sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined",49806.6,14801.0,0.0,14801.0,kg,import
2020,CHL,FRA,France,M,Import,721914,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of less than 3mm",637.69,2.831,0.0,2.831,kg,import
2020,CHL,FRA,France,M,Import,740710,"Copper; bars, rods and profiles, of refined copper",65690.21,2765.112,0.0,2765.112,kg,import
