Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR,COCHILCO_CU_2024_KMT,COCHILCO_COMPANY,COCHILCO_MO_2024_MT,COCHILCO_AU_2024_KG,COCHILCO_AG_2024_KG,COCHILCO_FE_2024_KMT,COCHILCO_ZN_2024_MT,COCHILCO_PB_2024_MT,COCHILCO_LICO3_2024_MT,COCHILCO_LIOH_2024_MT,COCHILCO_LISO4_2024_MT,COCHILCO_IO_2024_MT,COCHILCO_NO3_2024_MT,COCHILCO_ULEXITE_2024_MT,COCHILCO_BORICACID_2024_MT,COCHILCO_KCL_2024_MT,COCHILCO_SALT_2024_MT,COCHILCO_CUSO4_2024_MT,COCHILCO_LIMESTONE_2024_MT,COCHILCO_GYPSUM_2024_MT,COCHILCO_PUMICITE_2024_MT,COCHILCO_QUARTZ_2024_MT,COCHILCO_SILICASAND_2024_MT,COCHILCO_BAUXCLAY_2024_MT,COCHILCO_KAOLIN_2024_MT,COCHILCO_BENTONITE_2024_MT,COCHILCO_DIATOMITE_2024_MT,COCHILCO_DOLOMITE_2024_MT,COCHILCO_TALC_2024_MT,COCHILCO_PERLITE_2024_MT,COCHILCO_PEAT_2024_MT,COCHILCO_PHOSPHATE_2024_MT,COCHILCO_COQUINA_2024_MT,COCHILCO_WHITITE_2024_MT,COCHILCO_ZEOLITE_2024_MT,USD_VALUE_CU,USD_VALUE_MO,USD_VALUE_AU,USD_VALUE_AG,USD_VALUE_FE,USD_VALUE_ZN,USD_VALUE_PB,USD_VALUE_LICO3,USD_VALUE_LIOH,USD_VALUE_LISO4,USD_VALUE_IO,USD_VALUE_NO3,USD_VALUE_ULEXITE,USD_VALUE_BORICACID,USD_VALUE_KCL,USD_VALUE_SALT,USD_VALUE_CUSO4,USD_VALUE_LIMESTONE,USD_VALUE_COQUINA,USD_VALUE_WHITECACO3,USD_VALUE_GYPSUM,USD_VALUE_PUMICITE,USD_VALUE_QUARTZ,USD_VALUE_SILICASAND,USD_VALUE_BAUXCLAY,USD_VALUE_KAOLIN,USD_VALUE_BENTONITE,USD_VALUE_DIATOMITE,USD_VALUE_DOLOMITE,USD_VALUE_TALC,USD_VALUE_PERLITE,USD_VALUE_PEAT,USD_VALUE_PHOSPHATE,USD_VALUE_ZEOLITE,USD_VALUE_TOTAL,CHAIN_STAGE
,Industrial,-69.4069,,,,,,Cedric Fernández y Compañía Ltda.,e,-22.9537,,,,100,,Cedric Fernández y Compañía Ltda.,,,,,Cedric Fernández y Compañía Ltda.,p,Active,Cedric Fernández y Compañía Ltda.,Chile,Antofagasta,E,,-22.9537,2014.0,,,"Mine and plant near Calama, Antofagasta (Region II)",Silica,-69.4069,,Silica (quartz),,730,Processing Plant,,CL,,,175.0,,Antofagasta,,,Plant near Calama,tmt,Silica,,,,,,CL175,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL174-175,805.0,,,,Plant near Calama,,,,tmt,,,,100,1,Silica,,,,,,,,,,,,,,,,,,,,,,12100.0,30100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605000.0,1204000.0,,,,,,,,,,,1809000.0,processing
,Industrial,-71.5969,,,,,,Productora Cuarzo El Peral Ltda.,e,-33.5127,,,,250,,Productora Cuarzo El Peral Ltda.,,,,,Productora Cuarzo El Peral Ltda.,P,Active,Productora Cuarzo El Peral Ltda.,Chile,Valparaíso,E,,-33.5127,2014.0,,,"El Peral Mine and plant near Cartagena, Valparaíso (Region V)",Silica,-71.5969,,Silica (quartz),,610,Processing Plant,,CL,,,84.0,,Valparaíso,,,Plant near Cartagena,tmt,Silica,,,,,,CL84,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,806.0,,,,Plant near Cartagena,,,,tmt,,,,250,1,Silica,,,,,,,,,,,,,,,,,,,,,,,248764.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9950580.0,,,,,,,,,,,9950580.0,processing
,Industrial,-70.2143,,,,,,Minera El Jilguero S.A. ,e,-27.4531,,,,30,,"Cementos Bío Bío S.A., 100%",,,,,Minera El Jilguero S.A. ,P,Active,"Cementos Bío Bío S.A., 100%",Chile,Atacama,E,,-27.4531,2014.0,,,"Quarries and plant near Copiapo, Atacama (Region III)",Dolomite,-70.2143,,Dolomite,,832,Processing Plant,,CL,,,259.0,,Atacama,,,Plant near Copiapo,tmt,Dolomite,,,,,,CL259,,,,,,,,,,,,USGS_MINFAC_2017,,Dolomite,,,,***CL259-260,807.0,,,,Plant near Copiapo,,,,tmt,,,,30,1,Dolomite,,,,,,,,,,,,,,,,,,,,,,,,,,,,30404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760100.0,,,,,,760100.0,processing
,Industrial,-69.9778,,,,,,Sociedad Legal Minera Pedro Luís,e,-26.7629,,,,120,,Sociedad Legal Minera Pedro Luís,,,,,Sociedad Legal Minera Pedro Luís,P,Active,Sociedad Legal Minera Pedro Luís,Chile,Atacama,E,,-26.7629,2014.0,,,"Mine and plant near Copiapo, Atacama (Region III)",Silica,-69.9778,,Silica (quartz),,733,Processing Plant,,CL,,,178.0,,Atacama,,,Plant near Copiapo,tmt,Silica,,,,,,CL178,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL177-178,808.0,,,,Plant near Copiapo,,,,tmt,,,,120,1,Silica,,,,,,,,,,,,,,,,,,,,,,12100.0,30100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605000.0,1204000.0,,,,,,,,,,,1809000.0,processing
,Metal,-70.2221,,,,,,Cales Inacesa S.A. (INACESA),e,-27.3582,,,,"1,100",,"Cementos Bío Bío S.A., 100%",,,,,Cales Inacesa S.A. (INACESA),P,Active,"Cementos Bío Bío S.A., 100%",Chile,Atacama,E,,-27.3582,2014.0,,,"Plants near Antofagasta City, Antofagasta (Region II), and near Copiapo City, Atacama (Region III)",Lime,-70.2221,,Lime (hydraulic),,822,Processing Plant,,CL,,,249.0,,Atacama,,,Plant near Copiapo City,tmt,Lime,,,,,,CL249,,,,,,,,,,,,USGS_MINFAC_2017,,Lime,,,,***CL248-249,809.0,,,,Plant near Copiapo City,,,,tmt,,,,"1,100",1,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Metal,-71.1035,,,,,,Compañía Minera San Gerónimo,e,-29.8353,,,,"10,000",,Compañía Minera San Gerónimo,,,,,Compañía Minera San Gerónimo,P,Active,Compañía Minera San Gerónimo,Chile,Coquimbo,E,,-29.8353,2014.0,,,Mine and plant near Coquimbo (Region IV),Copper,-71.1035,,Copper sulfate,,735,Processing Plant,,CL,,,180.0,,Coquimbo,,,Plant near Coquimbo (Region IV),mt,Copper,,,,,,CL180,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL179-180,810.0,,,,Plant near Coquimbo (Region IV),,,,mt,,,,"10,000",1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-70.4281,,,,,,Minera Río Teno S.A. ,e,-35.0098,,,,200,,"Cementos Bío Bío S.A., 100%",,,,,Minera Río Teno S.A. ,P,Active,"Cementos Bío Bío S.A., 100%",Chile,Libertador General Bernardo O'Higgins,E,,-35.0098,2014.0,,,"Quarry and plant near Curico, Libertador General Bernardo O'Higgins (Region VI)",Pumicite,-70.4281,,Pumicite (including pozzolan),,850,Processing Plant,,CL,,,277.0,,Libertador General Bernardo O'Higgins,,,Plant near Curico,tmt,Pumicite,,,,,,CL277,,,,,,,,,,,,USGS_MINFAC_2017,,Pumicite,,,,***CL277-278,811.0,,,,Plant near Curico,,,,tmt,,,,200,1,Pumicite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.1401,,,,,,Industria Nacional de Cemento S.A. (INACESA),e,-34.8657,,,,"1,700",,"Industria Nacional de Cemento S.A. (INACESA), 100%",,,,,Industria Nacional de Cemento S.A. (INACESA),P,Active,"Industria Nacional de Cemento S.A. (INACESA), 100%",Chile,Maule,E,,-34.8657,2014.0,,,"Plant near Curico City, Maule (Region VII)",Cement,-71.1401,,Cement,,818,Processing Plant,,CL,,,245.0,,Maule,,,Plant near Curico City,tmt,Cement,,,,,,CL245,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,,812.0,,,,Plant near Curico City,,,,tmt,,,,"1,700",1,Cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.3819,,,,,,Alfredo Villalobos Román Tarsicio S.A.,e,-31.6429,,,,,,Alfredo Villalobos Román Tarsicio S.A.,,,,,Alfredo Villalobos Román Tarsicio S.A.,P,Active,Alfredo Villalobos Román Tarsicio S.A.,Chile,Coquimbo,E,,-31.6429,2014.0,,,"Quarry and plant near Illapel, Coquimbo (Region IV) ",Calcium Carbonate,-71.3819,,Calcium carbonate (natural),,852,Processing Plant,,CL,,,279.0,,Coquimbo,,,Plant near Illapel,,Calcium carbonate,,,,,,CL279,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,813.0,,,,Plant near Illapel,,,,,,,,,1,Calcium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-69.7966,,,,,,Cosayach Nitratos S.A. ,e,-20.223,,,,"3,000",,"Inverraz S.A., 100%",,,,,Cosayach Nitratos S.A. ,P,Active,"Inverraz S.A., 100%",Chile,Tarapacá,E,,-20.223,2014.0,,,"Mine and plant near Iquique, Tarapacá (Region I)",Iodine,-69.7966,,Iodine,,739,Processing Plant,,CL,,,182.0,,Tarapacá,,,Plant near Iquique,mt,Iodine,,,,,Y,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Iodine,,,,***CL181-182,814.0,,,,Plant near Iquique,,,,mt,,,,"3,000",1,Iodine,,,,,,,,,,,,1415.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108534814.875,,,,,,,,,,,,,,,,,,,,,,,,108534814.875,processing
,Industrial,-69.7966,,,,,,Cosayach Nitratos S.A. ,e,-20.223,,,,200,,"Inverraz S.A., 100%",,,,,Cosayach Nitratos S.A. ,P,Active,"Inverraz S.A., 100%",Chile,Tarapacá,E,,-20.223,2013.0,,,"Mine and plant near Iquique, Tarapacá (Region I)",Nitrate,-69.7966,,Nitrates (in fertilizers),,740,Processing Plant,,CL,,,182.0,,Tarapacá,,,Plant near Iquique,tmt,Nitrates,,,,,Y,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Nitrates,,,,***CL181-182,815.0,,,,Plant near Iquique,,,,tmt,,,,200,1,Nitrate,,,,,,,,,,,,,5945.200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479061.600000001,,,,,,,,,,,,,,,,,,,,,,,7479061.600000001,processing
,Industrial,-70.1405,,,,,,Guano Rojo Punta Gruesa Ltda.,e,-20.3367,,,,3,,Guano Rojo Punta Gruesa Ltda.,,,,,Guano Rojo Punta Gruesa Ltda.,P,Active,Guano Rojo Punta Gruesa Ltda.,Chile,Tarapacá,E,,-20.3367,2014.0,,,"Mine and plant near Iquique, Tarapacá (Region I)",Phosphate,-70.1405,,Guano,,741,Processing Plant,,CL,,,182.0,,Tarapacá,,,Plant near Iquique,tmt,Phosphatic materials,,,,,,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Phosphatic materials,,,,,816.0,,,,Plant near Iquique,,,,tmt,,,,3,1,Phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55080.0,,55080.0,processing
,Industrial,-70.9003,,,,,,J.B. Schiappacase A.,,-32.7637,,,,,,J.B. Schiappacase A.,,,,,J.B. Schiappacase A.,P,Active,J.B. Schiappacase A.,Chile,Valparaíso,E,,-32.7637,2014.0,,,"Quarry and plant near Limache, Valparaíso (Region V)",Feldspar,-70.9003,,Feldspar,,854,Processing Plant,,CL,,,281.0,,Valparaíso,,,Plant near Limache,,Feldspar,,,,,,CL281,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,817.0,,,,Plant near Limache,,,,,,,,,1,Feldspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-70.0237,,,,,,Minera Río Colorado S.A ,,-33.4455,,,,,,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",,,,,Minera Río Colorado S.A ,P,Active,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",Chile,Santiago,E,,-33.4455,2014.0,,,"La Perla Mine and plant near Melipilla, Santiago Metropolitan Region",Calcium Carbonate,-70.0237,,Calcium carbonate (natural),,676,Processing Plant,,CL,,,133.0,,Santiago,,,Plant near Melipilla,,Calcium carbonate,,,,,,CL133,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,818.0,,,,Plant near Melipilla,,,,,,,,,1,Calcium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25950.0,,,,,,,,,,,,,,,,,,,,,2076000.0,,,,,,,,,,,,,,,2076000.0,processing
,Industrial,-71.02,,,,,,Sociedad Minera Las Abuelitas Ltda. ,,-33.8315,,,,,,"Soprocal Calerías e Industrias S.A., 100%",,,,,Sociedad Minera Las Abuelitas Ltda. ,P,Active,"Soprocal Calerías e Industrias S.A., 100%",Chile,Santiago,E,,-33.8315,2014.0,,,"Mine and plant near Melipilla, Santiago Metropolitan Region",Calcium Carbonate,-71.02,,Calcium carbonate (natural),,744,Processing Plant,,CL,,,185.0,,Santiago,,,Plant near Melipilla,,Calcium carbonate,,,,,,CL185,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,819.0,,,,Plant near Melipilla,,,,,,,,,1,Calcium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25950.0,,,,,,,,,,,,,,,,,,,,,2076000.0,,,,,,,,,,,,,,,2076000.0,processing
,Industrial,-71.1457,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,-32.8031,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,Sociedad Minera Godoy Schwenger y Cía.,P,Active,Sociedad Minera Godoy Schwenger y Cía.,Chile,Valparaíso,A,,-32.8031,2014.0,,,"Mine and plant near Quillota, Region V",Calcium Carbonate,-71.1457,,Calcium carbonate (natural),,746,Processing Plant,,CL,,,187.0,,Valparaíso,,,Plant near Quillota,,Calcium carbonate,,,,,,CL187,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,820.0,,,,Plant near Quillota,,,,,,,,,1,Calcium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16306.0,,,,,,,,,,,,,,,,,,,,,1304480.0,,,,,,,,,,,,,,,1304480.0,processing
,Industrial,-71.1457,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,-32.8031,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,Sociedad Minera Godoy Schwenger y Cía.,MP,Active,Sociedad Minera Godoy Schwenger y Cía.,Chile,Valparaíso,A,,-32.8031,2014.0,,,"Quarry and plant near Quillota, Valparaíso (Region V)",Clay,-71.1457,,Clay,,856,Processing Plant,,CL,,,283.0,,Valparaíso,,,Plant near Quillota,,Clay,,,,,,CL283,,,,,,,,,,,,USGS_MINFAC_2017,,Clay,,,,,821.0,,,,Plant near Quillota,,,,,,,,,1,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-70.7082,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,-33.3787,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Active,Antonio Zotti Rosetti y Cía. Sociedad Minera,Chile,Santiago,E,,-33.3787,2014.0,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",Gypsum,-70.7082,,Gypsum (natural),,671,Processing Plant,,CL,,,130.0,,Santiago,,,Plant near Renca,,Gypsum,,,,,Y,CL130,,,,,,,,,,,,USGS_MINFAC_2017,,Gypsum,,,,,822.0,,,,Plant near Renca,,,,,,,,,1,Gypsum,,,,,,,,,,,,,,,,,,,,936031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9360310.0,,,,,,,,,,,,,,9360310.0,processing
,Industrial,-70.7082,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,e,-33.3787,,,,20,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Active,Antonio Zotti Rosetti y Cía. Sociedad Minera,Chile,Santiago,E,,-33.3787,2014.0,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",Silica,-70.7082,,Silica (quartz),,672,Processing Plant,,CL,,,130.0,,Santiago,,,Plant near Renca,tmt,Silica,,,,,Y,CL130,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL129-131,823.0,,,,Plant near Renca,,,,tmt,,,,20,1,Silica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.4618,,,,,,Minera Trucco Ltda.,e,-31.0252,,,,,,Minera Trucco Ltda.,,,,,Minera Trucco Ltda.,P,Active,Minera Trucco Ltda.,Chile,Coquimbo,A,,-31.0252,2014.0,,,"Mine and plant near Santiago, Santiago Metropolitan Region",Talc,-71.4618,,Talc,,748,Processing Plant,,CL,,,189.0,,Coquimbo,,,Plant near Santiago,,Talc,,,,,,CL189,,,,,,,,,,,,USGS_MINFAC_2017,,Talc,,,,,824.0,,,,Plant near Santiago,,,,,,,,,1,Talc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Metal,-69.8715,,,,,,Minera Capacho Viejo Ltda. ,e,-21.9459,,,,"5,000",,Minera Capacho Viejo Ltda. ,,,,,Minera Capacho Viejo Ltda. ,P,Active,Minera Capacho Viejo Ltda. ,Chile,Antofagasta,E,,-21.9459,2014.0,,,"Mine and plant near Tocopilla, Antofagasta (Region II)",Copper,-69.8715,,Copper sulfate,,750,Processing Plant,,CL,,,191.0,,Antofagasta,,,Plant near Tocopilla,mt,Copper,,,,,,CL191,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL190-191,825.0,,,,Plant near Tocopilla,,,,mt,,,,"5,000",1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.5062,,,,,,Explotaciones de Minas Tongoy Ltda.,,-30.3058,,,,,,Explotaciones de Minas Tongoy Ltda.,,,,,Explotaciones de Minas Tongoy Ltda.,P,Active,Explotaciones de Minas Tongoy Ltda.,Chile,Coquimbo,E,,-30.3058,2014.0,,,"Quarry and plant near Tongoy, Coquimbo (Region IV)",Calcium Carbonate,-71.5062,,Calcium carbonate (natural),,"857, 1587",Processing Plant,,CL,,,284.0,,Coquimbo,,,Plant near Tongoy,,Calcium carbonate,,,,,,CL284,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,826.0,,,,Plant near Tongoy,,,,,,,,,1,Calcium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.649,,,,,,Minera Pacífico Ltda.,,-34.2315,,,,,,Minera Pacífico Ltda.,,,,,Minera Pacífico Ltda.,P,Active,Minera Pacífico Ltda.,Chile,Libertador General Bernardo O'Higgins,A,,-34.2315,2014.0,,,"Quarries and plants in Libertador General Bernardo O'Higgins (Region VI), and plant in Santiago Metropolitan Region",Feldspar,-71.649,,Feldspar,,835,Processing Plant,,CL,,,262.0,,Libertador General Bernardo O'Higgins,,,Plants in Libertador General Bernardo O'Higgins (Region VI),,Feldspar,,,,,,CL262,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,827.0,,,,Plants in Libertador General Bernardo O'Higgins (Region VI),,,,,,,,,1,Feldspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-70.1914,,,,,,Sociedad Minera Punta de Lobos S.A. ,e,-20.7482,,,,"8,000",,"K+S Aktiengesellschaft, 100%",,,,,Sociedad Minera Punta de Lobos S.A. ,P,Active,"K+S Aktiengesellschaft, 100%",Chile,Tarapacá,E,,-20.7482,2014.0,,,"Open pit mine in the Salar Grande de Tarapacá, Tarapacá (Region I), and port facilities at Puerto Patillos",Salt,-70.1914,,Salt,,797,Processing Plant,,CL,,,227.0,,Tarapacá,,,Port facilities at Puerto Patillos,tmt,Salt,,,,,,CL227,,,,,,,,,,,,USGS_MINFAC_2017,,Salt,,,,***CL226-227,828.0,,,,Port facilities at Puerto Patillos,,,,tmt,,,,"8,000",1,Salt,,,,,,,,,,,,,,,,,4469199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98322378.0,,,,,,,,,,,,,,,,,,,98322378.0,processing
,Industrial,-69.5965,,,,,,Corporación Nacional del Cobre (CODELCO),e,-26.283,,,,100,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Atacama,E,,-26.283,2014.0,,,"Potrerillos plant, Atacama (Region III)",Sulfuric Acid,-69.5965,,Sulfuric acid,,"825, 1875",Processing Plant,,CL,,,252.0,,Atacama,,,Potrerillos plant,tmt,Sulfuric acid,,,,,,CL252,,,,,,,,,,,,USGS_MINFAC_2017,,Sulfuric acid,,,,,830.0,,,,Potrerillos plant,,,,tmt,,,,100,1,Sulfuric Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Metal,-69.5965,,,,,,Corporación Nacional del Cobre (CODELCO),e,-26.283,,,,70,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Atacama,E,,-26.283,2014.0,,,"El Salvador Division, including Campamento Antiguo and Damiana Norte open pit mines; Inca underground mine; and Potrerillos SX-EW plant and refinery, Atacama (Region III)",Copper,-69.5965,,Copper,,"616, 1874",Smelter,,CL,,,90.0,,Atacama,,,Potrerillos SX-EW refinery and smelter,tmt,Copper,,,,,,CL90,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL87-90,831.0,,,,Potrerillos SX-EW refinery and smelter,,,,tmt,,,,70,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smelting
,Metal,-73.1295,,,,,,Compañía Siderúrgica Huachipato S.A. ,e,-36.7495,,,,"1,500",,"Subsidiary of CAP S.A. (private, 100%)",,,,,Compañía Siderúrgica Huachipato S.A. ,P,Active,"Subsidiary of CAP S.A. (private, 100%)",Chile,Biobío,E,,-36.7495,2014.0,,,Primary plant in Talcahuano (Region VIII),Iron,-73.1295,,Steel (crude),,826,Processing Plant,,CL,,,253.0,,Biobío,,,Primary plant in Talcahuano,tmt,Iron and steel,,,,,,CL253,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,,832.0,,,,Primary plant in Talcahuano,,,,tmt,,,,"1,500",1,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.5535,,,,,,Minera Alfa Quintay Ltda.,,-33.1911,,,,,,Minera Alfa Quintay Ltda.,,,,,Minera Alfa Quintay Ltda.,MP,Active,Minera Alfa Quintay Ltda.,Chile,Santiago,E,,-33.1911,2014.0,,,"Quarry and plant, Valparaíso",Feldspar,-71.5535,,Feldspar,,859,Processing Plant,,CL,,,286.0,,Santiago,,,"Quarry and plant, Valparaíso",,Feldspar,,,,,Y,CL286,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,841.0,,,,"Quarry and plant, Valparaíso",,,,,,,,,1,Feldspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Industrial,-71.5535,,,,,,Minera Alfa Quintay Ltda.,e,-33.1911,,,,30,,Minera Alfa Quintay Ltda.,,,,,Minera Alfa Quintay Ltda.,MP,Active,Minera Alfa Quintay Ltda.,Chile,Santiago,E,,-33.1911,2014.0,,,"Quarry and plant, Valparaíso",Silica,-71.5535,,Silica (quartz),,860,Processing Plant,,CL,,,286.0,,Santiago,,,"Quarry and plant, Valparaíso",tmt,Silica,,,,,Y,CL286,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,842.0,,,,"Quarry and plant, Valparaíso",,,,tmt,,,,30,1,Silica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
