MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM,PRODUCT_FORM
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Osvaldo Martínez plant,371.0,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,15.5,concentrate
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Potrerillos SX-EW refinery and smelter,435.0,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,77.9,cathode_sxew
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Franke SX-EW Plant,324.0,SX-EW Plant,Active,-25.8334,-69.8639,Sociedad Contractual Minera Franke ,"KGHM International Ltd., 100%",,,Copper,92.4,cathode_sxew
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Manuel Antonio Matta,352.0,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,95.2,concentrate
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Manuel Antonio Matta plant,353.0,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,95.2,concentrate
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Hernán Videla Lira smelter (anodes and blister),331.0,Smelter,Active,-27.4198,-70.2577,Empresa Nacional de Minería (ENAMI),"Government, 100%",340,tmt,Copper,95.9,blister
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,Biocobre refinery,274.0,Refinery,Active,-27.5734,-70.2484,Sociedad Punta del Cobre S.A (Pucobre),Sociedad Punta del Cobre S.A (Pucobre) (100%),,,Copper,113.0,cathode_er
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,José Antonio Moreno,335.0,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,130.3,concentrate
Mantoverde,173.0,Mine (active),Active,-26.55899999999997,-70.31499999999994,Atacama,Empresa Minera de Mantos Blancos S.A. ,José Antonio Moreno plant,336.0,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,130.3,concentrate
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Mantos Blancos SX-EW plant,349.0,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,31.8,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,56.7,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,71.1,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Altonorte smelter,269.0,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,71.5,blister
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Lomas Bayas SX-EW plant,341.0,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,78.4,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,89.4,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,105.4,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,118.6,cathode_sxew
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,118.7,concentrate
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,142.7,concentrate
Marimaca,176.0,Prospect/Project,Prospect/Project,-23.18799999999993,-70.22199999999998,Antofagasta,,Gabriela Mistral SX-EW plant,325.0,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,149.1,cathode_sxew
María Elena,174.0,Mine (active),Active,-22.37899999999996,-69.74599999999998,Antofagasta,,Maria Elena plant,355.0,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,10.1,concentrate
María Elena,174.0,Mine (active),Active,-22.37899999999996,-69.74599999999998,Antofagasta,,Maria Elena plant,356.0,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,10.1,concentrate
María Elena,174.0,Mine (active),Active,-22.37899999999996,-69.74599999999998,Antofagasta,,María Elena plant,357.0,Processing Plant,Active,-22.3367,-69.6595,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,10.1,concentrate
María Elena,174.0,Mine (active),Active,-22.37899999999996,-69.74599999999998,Antofagasta,,Coya Sur plant,298.0,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,13.0,concentrate
María Elena,174.0,Mine (active),Active,-22.37899999999996,-69.74599999999998,Antofagasta,,Coya Sur plant,299.0,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,13.0,concentrate
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,7.7,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,11.4,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,21.2,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,49.4,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,60.3,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,63.8,concentrate
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,63.9,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,103.5,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,109.8,concentrate
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Gabriela Mistral SX-EW plant,325.0,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,116.2,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,130.1,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Lomas Bayas SX-EW plant,341.0,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,131.7,cathode_sxew
Ministro Hales,181.0,Mine (active),Active,-22.37899999999996,-68.91299999999995,Antofagasta,CODELCO,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,135.2,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,7.9,concentrate
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,8.0,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Esperanza milling/flotation plant,322.0,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,9.8,concentrate
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,31.2,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Gabriela Mistral SX-EW plant,325.0,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,57.4,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,72.2,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Lomas Bayas SX-EW plant,341.0,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,72.4,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,74.7,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,85.8,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,95.0,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,112.7,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Mantos Blancos SX-EW plant,349.0,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,120.2,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,123.1,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,134.1,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Zaldívar SX-EW plant,460.0,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,139.1,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,141.7,concentrate
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Escondida oxide plant for cathode production (SX-EW),320.0,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,145.1,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Escondida sulfide-leach plant for cathode production,321.0,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,145.6,cathode_sxew
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Escondida concentrator,317.0,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,145.9,concentrate
Mirador,182.0,Prospect/Project,Prospect/Project,-22.950999999999965,-69.02399999999994,Antofagasta,,Escondida concentrator,318.0,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","4,500",kg,Gold,145.9,concentrate
Mocha,183.0,Prospect/Project,Prospect/Project,-19.809999999999945,-69.28099999999995,Tarapacá,,Cerro Colorado SX-EW plant,282.0,SX-EW Plant,Active,-20.0624,-69.2663,Compañía Minera Cerro Colorado ,"BHP Billiton plc, 100%",120,tmt,Copper,28.1,cathode_sxew
Mocha,183.0,Prospect/Project,Prospect/Project,-19.809999999999945,-69.28099999999995,Tarapacá,,La Cascada SX-EW plant,339.0,SX-EW Plant,Active,-20.1873,-69.3329,Haldeman Mining Company S.A. ,"Haldeman Mining Company S.A., 100%",,,Copper,42.3,cathode_sxew
Mocha,183.0,Prospect/Project,Prospect/Project,-19.809999999999945,-69.28099999999995,Tarapacá,,Quebrada Blanca SX-EW plant,440.0,SX-EW Plant,Active,-21.0027,-68.7964,Compañía Minera Quebrada Blanca ,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",100,tmt,Copper,141.9,cathode_sxew
Mocha,183.0,Prospect/Project,Prospect/Project,-19.809999999999945,-69.28099999999995,Tarapacá,,Collahuasi SX-EW plant,295.0,SX-EW Plant,Active,-20.9779,-68.6315,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",400,tmt,Copper,146.4,cathode_sxew
Mollacas,185.0,Prospect/Project,Prospect/Project,-30.738999999999976,-70.66799999999995,Coquimbo,,SX-EW plant,447.0,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,66.9,cathode_sxew
Mollacas,185.0,Prospect/Project,Prospect/Project,-30.738999999999976,-70.66799999999995,Coquimbo,,Plant near Coquimbo (Region IV),415.0,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,108.8,concentrate
Mollacas,185.0,Prospect/Project,Prospect/Project,-30.738999999999976,-70.66799999999995,Coquimbo,,Tres Valles SX-EW plant,451.0,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,115.7,cathode_sxew
Negreiros,186.0,Mine (active),Active,-19.872999999999937,-69.87299999999993,Tarapacá,,Plant near Iquique,419.0,Processing Plant,Active,-20.223,-69.7966,Cosayach Nitratos S.A. ,"Inverraz S.A., 100%","3,000",mt,Iodine,39.7,concentrate
Negreiros,186.0,Mine (active),Active,-19.872999999999937,-69.87299999999993,Tarapacá,,Plant near Iquique,420.0,Processing Plant,Active,-20.223,-69.7966,Cosayach Nitratos S.A. ,"Inverraz S.A., 100%",200,tmt,Nitrate,39.7,concentrate
Negreiros,186.0,Mine (active),Active,-19.872999999999937,-69.87299999999993,Tarapacá,,Nueva Victoria plant,369.0,Processing Plant,Active,-20.9592,-69.6633,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,122.7,concentrate
Negreiros,186.0,Mine (active),Active,-19.872999999999937,-69.87299999999993,Tarapacá,,Iris Plant,334.0,Processing Plant,Active,-20.9622,-69.6625,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,123.1,concentrate
Novicio,187.0,Prospect/Project,Prospect/Project,-32.54899999999998,-70.25299999999999,Valparaíso,,Plant at Cabildo,374.0,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,58.5,concentrate
Novicio,187.0,Prospect/Project,Prospect/Project,-32.54899999999998,-70.25299999999999,Valparaíso,,Chagres smelter (anodes and blister),284.0,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,71.6,blister
Novicio,187.0,Prospect/Project,Prospect/Project,-32.54899999999998,-70.25299999999999,Valparaíso,,Los Bronces (Tortolas) SX-EW plant (cathodes),342.0,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,78.4,cathode_sxew
Novicio,187.0,Prospect/Project,Prospect/Project,-32.54899999999998,-70.25299999999999,Valparaíso,,El Soldado SX-EW plant,314.0,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,84.4,cathode_sxew
